Date,Close,High,Low,Open,Volume,RSI_14,EMA_20,SMA_20,BB_upper,BB_lower,MACD,Signal_Line
10-09-1985,0.052727547,0.053584855,0.052727547,0.052727547,121766400,52.63150673,0.051984388,0.051398726,0.053155682,0.04964177,-0.000662517,-0.00103459
11-09-1985,0.053156201,0.053584852,0.053156201,0.053156201,87091200,54.99990875,0.052095989,0.051441591,0.053328075,0.049555107,-0.000498216,-0.000927315
12-09-1985,0.055300266,0.055300266,0.055300266,0.055300266,111171200,72.72930156,0.052401159,0.051698823,0.054161885,0.049235761,-0.000192776,-0.000780407
13-09-1985,0.054014258,0.055300223,0.054014258,0.055300223,70537600,66.66889949,0.052554787,0.051913186,0.054399817,0.049426555,-5.39E-05,-0.000635098
16-09-1985,0.0522989,0.054014284,0.0522989,0.054014284,36982400,51.99979702,0.052530417,0.05202035,0.054368962,0.049671737,-8.13E-05,-0.000524329
17-09-1985,0.0522989,0.0522989,0.0522989,0.0522989,183747200,50,0.052508368,0.052063214,0.054398608,0.049727821,-0.000101783,-0.000439819
18-09-1985,0.055728901,0.055728901,0.055728901,0.055728901,120086400,62.50061774,0.052815085,0.052234714,0.055089084,0.049380345,0.000156909,-0.000320474
19-09-1985,0.058300808,0.058300808,0.058300808,0.058300808,186323200,74.28435024,0.053337535,0.05253481,0.056473618,0.048596002,0.000562967,-0.000143786
20-09-1985,0.057443518,0.058729484,0.057443518,0.058300827,135228800,69.44393287,0.053728581,0.052856339,0.057290755,0.048421923,0.000806299,4.62E-05
23-09-1985,0.057872158,0.058729466,0.057872158,0.057872158,118585600,74.28455169,0.054123207,0.053220733,0.058049259,0.048392207,0.001021949,0.000241375
24-09-1985,0.05658621,0.059158136,0.05658621,0.057872176,88099200,67.5674622,0.054357779,0.053456533,0.058464635,0.04844843,0.001076677,0.000408435
25-09-1985,0.054442931,0.056586199,0.054442931,0.056586199,104496000,59.52470557,0.054365889,0.053563734,0.058559273,0.048568195,0.000936311,0.00051401
26-09-1985,0.054442931,0.054871582,0.054442931,0.054442931,53491200,58.53761353,0.054373226,0.053670936,0.05864416,0.048697712,0.000815667,0.000574342
30-09-1985,0.054014258,0.054871566,0.054014258,0.054442915,36646400,55.00149134,0.054339039,0.053821002,0.058635105,0.049006898,0.000677655,0.000595004
01-10-1985,0.054014258,0.054442915,0.054014258,0.054014258,88345600,53.8478626,0.054308107,0.053949635,0.058631716,0.049267553,0.000561803,0.000588364
02-10-1985,0.053584855,0.054442936,0.053584855,0.054014279,21504000,51.28181706,0.054239226,0.054099664,0.058512233,0.049687095,0.000430379,0.000556767
03-10-1985,0.053156201,0.053584852,0.053156201,0.053584852,48921600,42.85557523,0.054136081,0.054206827,0.058402532,0.050011122,0.000288312,0.000503076
04-10-1985,0.051441602,0.05315622,0.051441602,0.05315622,69529600,41.66548796,0.053879464,0.05422826,0.058359147,0.050097373,3.69E-05,0.000409849
07-10-1985,0.051441602,0.052298911,0.051441602,0.051441602,91929600,46.87537254,0.053647286,0.05422826,0.058359147,0.050097373,-0.000160419,0.000295796
08-10-1985,0.051870223,0.051870223,0.051870223,0.051870223,86979200,48.4849219,0.053478042,0.054206826,0.058384053,0.0500296,-0.000279027,0.000180831
09-10-1985,0.051441602,0.052298911,0.051441602,0.051870254,82812800,30.76691167,0.053284096,0.054142529,0.058453087,0.049831972,-0.000402966,6.41E-05
10-10-1985,0.054442931,0.054871582,0.054442931,0.054442931,261744000,33.33538237,0.053394461,0.054206866,0.058493784,0.049919948,-0.000256055,4.63E-08
11-10-1985,0.054871593,0.055728901,0.054871593,0.054871593,118294400,38.46300386,0.05353514,0.054185432,0.058453578,0.049917286,-0.00010384,-2.07E-05
14-10-1985,0.057014879,0.057014879,0.057014879,0.057014879,155187200,46.66715715,0.053866544,0.054335463,0.058785356,0.04988557,0.000187574,2.09E-05
15-10-1985,0.058300808,0.058729465,0.058300808,0.058300808,293888000,56.66585466,0.054288855,0.054635558,0.059310972,0.049960145,0.000516333,0.000120011
16-10-1985,0.06173005,0.062158701,0.06173005,0.06173005,288444800,75.75496483,0.05499754,0.055107116,0.060618006,0.049596226,0.001041582,0.000304325
17-10-1985,0.062587366,0.065587943,0.062587366,0.062587366,348185600,77.14027502,0.05572038,0.055450039,0.061897767,0.049002311,0.001509622,0.000545384
18-10-1985,0.060872782,0.063016052,0.060872782,0.0625874,230428800,71.05101696,0.056211085,0.055578638,0.062359744,0.048797531,0.00172234,0.000780776
21-10-1985,0.059158124,0.060872741,0.059158124,0.060872741,118876800,64.28462656,0.056491756,0.055664368,0.06258663,0.048742106,0.00173259,0.000971138
22-10-1985,0.06173005,0.062587358,0.06173005,0.06173005,424547200,70.21398473,0.056990641,0.055857263,0.063238364,0.048476162,0.001926044,0.00116212
23-10-1985,0.06173005,0.063444667,0.06173005,0.06173005,148377600,71.74032351,0.057442013,0.056114455,0.063947158,0.048281751,0.002055661,0.001340828
24-10-1985,0.063016027,0.064730645,0.063016027,0.063016027,272630400,80.00086903,0.057972872,0.05654311,0.064910732,0.048175487,0.002236372,0.001519937
25-10-1985,0.06173005,0.063016009,0.06173005,0.063016009,63280000,75.0009324,0.058330698,0.056907465,0.065521038,0.048293893,0.002249883,0.001665926
28-10-1985,0.06173005,0.062158701,0.06173005,0.06173005,59472000,74.46909891,0.058654446,0.057293255,0.066051165,0.048535345,0.00223483,0.001779707
29-10-1985,0.061301377,0.061730034,0.061301377,0.061730034,130883200,74.46890614,0.058906534,0.057657611,0.066447412,0.04886781,0.002163371,0.00185644
30-10-1985,0.065159284,0.065159284,0.065159284,0.065159284,226576000,75.5101002,0.059502034,0.058236332,0.0674127,0.049059964,0.002390485,0.001963249
31-10-1985,0.063873343,0.066017385,0.063873343,0.065159309,155075200,70.58821525,0.05991835,0.05877219,0.067951142,0.049593238,0.002438599,0.002058319
01-11-1985,0.063873343,0.065159309,0.063873343,0.063873343,92556800,67.39126533,0.060295016,0.059393777,0.068156849,0.050630704,0.002448504,0.002136356
04-11-1985,0.064301975,0.065587935,0.064301975,0.064301975,155724800,65.90907295,0.060676631,0.060036795,0.068210479,0.051863112,0.002462555,0.002201596
05-11-1985,0.063873343,0.065587961,0.063873343,0.064302,107542400,56.75682087,0.06098108,0.060636951,0.068009242,0.05326466,0.002411307,0.002243538
06-11-1985,0.066017412,0.066446069,0.066017412,0.066017412,200457600,60.00189882,0.06146073,0.061365742,0.067722469,0.055009015,0.002514713,0.002297773
07-11-1985,0.06730333,0.068160638,0.06730333,0.06730333,317139200,69.23205134,0.062017168,0.062008762,0.068008727,0.056008796,0.002669652,0.002372149
08-11-1985,0.070303902,0.071161211,0.070303902,0.070303902,294112000,80.95323126,0.062806381,0.062780377,0.06888405,0.056676704,0.002999981,0.002497715
11-11-1985,0.068589307,0.071161234,0.068589307,0.070303925,178774400,70.00145997,0.063357136,0.063359099,0.06935497,0.057363227,0.003087821,0.002615736
12-11-1985,0.068160631,0.069446591,0.068160631,0.068589282,173644800,68.29409064,0.063814612,0.06385209,0.069716745,0.057987435,0.003087257,0.00271004
13-11-1985,0.066446029,0.068160646,0.066446029,0.068160646,101561600,59.52556237,0.064065223,0.064087889,0.069972495,0.058203283,0.002914855,0.002751003
14-11-1985,0.068589307,0.069017965,0.068589307,0.068589307,139507200,68.18322946,0.064496088,0.064387986,0.070555743,0.058220229,0.002917538,0.00278431
15-11-1985,0.068160631,0.069446591,0.068160631,0.068589282,81580800,66.66802493,0.064845092,0.064752378,0.070906818,0.058597938,0.002852196,0.002797887
18-11-1985,0.068160631,0.068589282,0.068160631,0.068160631,64556800,68.183216,0.065160858,0.065202503,0.070936697,0.05946831,0.002768498,0.002792009
19-11-1985,0.066017412,0.068589339,0.066017412,0.068160688,94326400,52.50229642,0.065242434,0.065416872,0.070920396,0.059913347,0.002500404,0.002733688
20-11-1985,0.065159284,0.066446016,0.065159284,0.066017359,99075200,53.84574592,0.065234515,0.065588333,0.070814934,0.060361733,0.002193409,0.002625632
21-11-1985,0.065159284,0.066017359,0.065159284,0.065159284,102950400,53.84574592,0.06522735,0.065695496,0.070786149,0.060604843,0.00192789,0.002486084
22-11-1985,0.065159284,0.066017359,0.064730626,0.065159284,128755200,52.63133582,0.065220868,0.065866958,0.070614696,0.06111922,0.001697892,0.002328446
25-11-1985,0.06558796,0.066017384,0.065159309,0.065159309,97193600,55.26265721,0.065255829,0.066059853,0.070395495,0.061724212,0.001532542,0.002169265
26-11-1985,0.066446029,0.06687468,0.065159296,0.065587947,164460800,51.42830329,0.065369181,0.066317086,0.070029714,0.062604457,0.001453979,0.002026208
27-11-1985,0.068589307,0.069017965,0.066017381,0.066446038,191721600,54.05370113,0.06567586,0.066488587,0.07029181,0.062685365,0.001546831,0.001930332
29-11-1985,0.069017939,0.069017939,0.068160631,0.068589282,99030400,45.16185456,0.065994153,0.066745817,0.070499865,0.062991769,0.001636143,0.001871494
02-12-1985,0.069446608,0.069446608,0.0685893,0.069017957,100195200,53.57092538,0.066322958,0.06702448,0.070707479,0.063341482,0.001721667,0.001841529
03-12-1985,0.069017939,0.069875248,0.068589282,0.069446591,155075200,53.57095863,0.066579623,0.067260278,0.070810848,0.063709709,0.001734858,0.001820195
04-12-1985,0.070303902,0.070732559,0.069017942,0.069017942,165110400,66.66430656,0.066934316,0.067581806,0.07100328,0.064160332,0.001828006,0.001821757
05-12-1985,0.069017939,0.071161208,0.068589282,0.070303899,125148800,51.99959959,0.067132757,0.067731833,0.07112752,0.064336145,0.001777569,0.001812919
06-12-1985,0.067732006,0.069017973,0.067303355,0.069017973,65452800,48.14852243,0.067189828,0.067753267,0.071142972,0.064363561,0.001615214,0.001773378
09-12-1985,0.066446029,0.068589298,0.066017371,0.067731989,139865600,43.33419457,0.06711899,0.067560373,0.070773404,0.064347341,0.001367021,0.001692107
10-12-1985,0.06687469,0.067303348,0.066017382,0.066446039,200905600,53.84546486,0.067095723,0.067474642,0.070663485,0.064285799,0.001191184,0.001591922
11-12-1985,0.067732006,0.069017973,0.066874697,0.066874697,237619200,61.54121253,0.067156322,0.067453211,0.070628374,0.064278048,0.001108235,0.001495185
12-12-1985,0.068589307,0.069446616,0.068160656,0.068160656,125260800,64.28806416,0.067292797,0.067560375,0.070737083,0.064383667,0.001099006,0.001415949
13-12-1985,0.068589307,0.069446616,0.067731999,0.068589307,251148800,64.28806416,0.067416274,0.067560375,0.070737083,0.064383667,0.001079251,0.00134861
16-12-1985,0.071589895,0.072875855,0.068589311,0.068589311,288915200,70.58979893,0.067813762,0.067731838,0.071380146,0.064083529,0.001290838,0.001337055
17-12-1985,0.070732579,0.072018539,0.06987527,0.071589887,109065600,64.70588536,0.068091744,0.067860435,0.071745984,0.063974887,0.00137351,0.001344346
18-12-1985,0.076305099,0.078449141,0.073304515,0.073304515,559798400,71.42857734,0.068873968,0.06837482,0.07369285,0.06305679,0.001867161,0.001448909
19-12-1985,0.077162407,0.078020483,0.075876441,0.076305098,270121600,72.0930618,0.069663344,0.068974976,0.075366008,0.062583944,0.002301036,0.001619335
20-12-1985,0.076733746,0.078020479,0.076305094,0.077162403,206035200,69.76743434,0.070336715,0.069553699,0.076556792,0.062550606,0.002580548,0.001811577
23-12-1985,0.075019114,0.077162388,0.074161805,0.076733731,143225600,65.21739459,0.070782658,0.07004669,0.077134928,0.062958453,0.002633352,0.001975932
24-12-1985,0.074590497,0.075447806,0.074161839,0.075019148,64601600,61.36377014,0.071145309,0.070496817,0.077536082,0.063457553,0.00261052,0.00210285
26-12-1985,0.074590497,0.075447806,0.074161839,0.074590497,45852800,65.85380019,0.071473422,0.070904041,0.077898792,0.063909289,0.002562883,0.002194856
27-12-1985,0.076733746,0.077591055,0.074590476,0.074590476,122886400,74.41858491,0.071974405,0.071311263,0.078677072,0.063945453,0.002667326,0.00228935
30-12-1985,0.076305099,0.077591059,0.075876441,0.07673375,107676800,78.04885597,0.072386852,0.071675621,0.079280825,0.064070416,0.002684563,0.002368393
31-12-1985,0.075447753,0.076733713,0.075447753,0.076305062,87248000,73.80943217,0.072678367,0.071975678,0.079683442,0.064267914,0.002599082,0.002414531
02-01-1986,0.076305099,0.076305099,0.074590481,0.07544779,117420800,73.80947553,0.07302377,0.072340036,0.080147404,0.064532668,0.002570883,0.002445801
03-01-1986,0.076733746,0.076733746,0.075876437,0.076305094,242166400,73.17068414,0.073377101,0.072661528,0.080643454,0.064679602,0.002553686,0.002467378
06-01-1986,0.076305099,0.07673375,0.075019133,0.07673375,185046400,71.4285596,0.073655958,0.073025886,0.080972718,0.065079054,0.002476916,0.002469286
07-01-1986,0.078877769,0.078877769,0.075876419,0.076305076,470534400,70.7329253,0.074153273,0.073583174,0.081530112,0.065636236,0.00259377,0.002494182
08-01-1986,0.0784491,0.080592369,0.078020443,0.078877752,607600000,72.50113625,0.0745624,0.074183328,0.081659822,0.066706833,0.002621567,0.002519659
09-01-1986,0.077591047,0.07887778,0.07501912,0.078449128,447238400,55.17172152,0.074850842,0.074719146,0.08149324,0.067945051,0.002545022,0.002524732
10-01-1986,0.078020439,0.079306404,0.077591015,0.077591015,153238400,53.57376707,0.075152708,0.075233567,0.081299096,0.069168038,0.0024903,0.002517846
13-01-1986,0.078877769,0.079306427,0.077162385,0.078020461,215420800,58.62214025,0.075507476,0.07574799,0.081149685,0.070346296,0.002487439,0.002511764
14-01-1986,0.079735093,0.081449711,0.077162399,0.078877784,272697600,70.36975058,0.075910106,0.07630528,0.080825078,0.071785481,0.002525241,0.00251446
15-01-1986,0.081878357,0.082307008,0.07930643,0.079735082,423472000,77.41738011,0.076478511,0.076819703,0.081421018,0.072218388,0.002697053,0.002550978
16-01-1986,0.084021643,0.084878952,0.081878373,0.081878373,534777600,80.55340601,0.077196905,0.077484156,0.082220407,0.072747904,0.002971902,0.002635163
17-01-1986,0.082307011,0.084878937,0.081878359,0.084021628,345385600,68.57104695,0.077683581,0.077784251,0.082947298,0.072621205,0.003016592,0.002711449
20-01-1986,0.081878357,0.082307008,0.080163739,0.082307008,127411200,68.5710129,0.078083084,0.078020049,0.083485423,0.072554675,0.002983034,0.002765766
21-01-1986,0.082307011,0.082735668,0.081449702,0.081878359,151961600,73.52836845,0.078485363,0.078298712,0.08404885,0.072548575,0.002956942,0.002804001
22-01-1986,0.080163717,0.082735643,0.076733711,0.082306986,143001600,62.16269279,0.078645206,0.078555942,0.084146414,0.072965471,0.002731827,0.002789566
23-01-1986,0.078877769,0.080592387,0.078020461,0.080163735,156419200,56.4116241,0.078667355,0.078770306,0.084040147,0.073500465,0.00242174,0.002716001
24-01-1986,0.077591047,0.080163746,0.077591047,0.07887778,111977600,53.65785531,0.078564849,0.078920333,0.083848939,0.073991728,0.002048552,0.002582511
27-01-1986,0.07587643,0.078020472,0.075447778,0.077591047,389580800,41.02461612,0.078308809,0.078877468,0.083900162,0.073854774,0.001596045,0.002385218
28-01-1986,0.076305099,0.07673375,0.07544779,0.075876441,222297600,43.58845131,0.07811798,0.078877468,0.083900162,0.073854774,0.001257523,0.002159679
29-01-1986,0.081021026,0.083592951,0.075447751,0.076305059,589568000,58.33420834,0.07839446,0.079156131,0.083992599,0.074319664,0.001354168,0.001998577
30-01-1986,0.078877769,0.080592387,0.078449118,0.080592387,236880000,51.92299272,0.07844049,0.079284765,0.08393523,0.0746343,0.001243483,0.001847558
31-01-1986,0.079306439,0.07973509,0.07844913,0.078877781,147705600,50.98035674,0.078522961,0.079413399,0.083906417,0.074920382,0.001176789,0.001713404
03-02-1986,0.081878357,0.082307008,0.078449122,0.07930643,350022400,54.54514429,0.078842523,0.079692062,0.084063035,0.07532109,0.001316292,0.001633982
04-02-1986,0.081449695,0.08359297,0.081449695,0.081878352,260176000,49.01965996,0.079090825,0.079820659,0.084241807,0.07539951,0.001376394,0.001582464
05-02-1986,0.081449695,0.081878352,0.080592386,0.081449695,197164800,43.47870933,0.079315479,0.079970688,0.084399506,0.07554187,0.001407797,0.001547531
06-02-1986,0.082735687,0.083164339,0.08102107,0.081449721,134220800,51.11108021,0.079641213,0.08022792,0.084672377,0.075783463,0.001518944,0.001541814
07-02-1986,0.082307011,0.082735668,0.080592393,0.082735668,129404800,51.11102099,0.079895099,0.080442249,0.084851775,0.076032723,0.001554518,0.001544354
10-02-1986,0.081878357,0.084021626,0.081449699,0.082307008,111843200,48.88897901,0.08008398,0.080592278,0.084981817,0.07620274,0.00153048,0.001541579
11-02-1986,0.081878357,0.082307008,0.080592391,0.081878357,153462400,54.99961547,0.080254873,0.080699442,0.085105485,0.076293398,0.001494205,0.001532105
12-02-1986,0.082307011,0.082307011,0.081449702,0.081878359,133056000,60.52533247,0.080450315,0.080720874,0.085155144,0.076286605,0.001482951,0.001522274
13-02-1986,0.081878357,0.082307008,0.081449699,0.082307008,109379200,63.89065778,0.080586319,0.08061371,0.084809273,0.076418147,0.001423039,0.001502427
14-02-1986,0.081449695,0.082735661,0.081449695,0.081878352,137513600,69.69853536,0.080668545,0.080570844,0.084710712,0.076430976,0.001325688,0.001467079
18-02-1986,0.081878357,0.082307008,0.079735082,0.081449699,148108800,69.6985194,0.080783765,0.080570844,0.084710712,0.076430976,0.001268503,0.001427364
19-02-1986,0.085736245,0.087450862,0.081878358,0.081878358,359676800,67.74193006,0.08125543,0.080742306,0.08543243,0.076052182,0.001516996,0.00144529
20-02-1986,0.086164899,0.087022208,0.08530759,0.085736248,137916800,81.48129074,0.081722999,0.081042365,0.086309064,0.075775666,0.001728592,0.001501951
21-02-1986,0.086593524,0.088308141,0.086164867,0.086164867,189078400,81.48121921,0.082186858,0.081428153,0.087138887,0.075717419,0.001908864,0.001583333
24-02-1986,0.088308148,0.088308148,0.085736222,0.086593531,247116800,79.99974971,0.082769838,0.081964008,0.088150197,0.075777819,0.00216513,0.001699693
25-02-1986,0.090452231,0.090452231,0.086164914,0.088308189,224739200,86.20760746,0.083501495,0.082692798,0.089280603,0.076104993,0.002512271,0.001862208
26-02-1986,0.089165479,0.091738172,0.089165479,0.090452212,164729600,78.12165144,0.084040922,0.083335817,0.089807935,0.076863698,0.002652972,0.002020361
27-02-1986,0.087879509,0.089594126,0.087450857,0.089165475,108124800,68.74767145,0.084406501,0.083678741,0.090357922,0.07699956,0.002630389,0.002142367
28-02-1986,0.085736245,0.088736823,0.085307588,0.087879514,125126400,61.1099632,0.084533144,0.084021665,0.090358466,0.077684863,0.002411748,0.002196243
03-03-1986,0.084450267,0.086164885,0.084021616,0.085736233,108819200,57.89391119,0.084525251,0.084278856,0.090214722,0.07834299,0.002110378,0.00217907
04-03-1986,0.084450267,0.085736233,0.084021616,0.084450267,89107200,57.89391119,0.084518109,0.084407452,0.090234795,0.078580109,0.001850212,0.002113298
05-03-1986,0.086593524,0.087450832,0.08316429,0.08445025,177027200,61.90362493,0.084715768,0.084664643,0.090395589,0.078933697,0.001796266,0.002049892
06-03-1986,0.087022193,0.088308159,0.086164884,0.086593541,101337600,64.28439602,0.084935427,0.084943268,0.090556735,0.079329801,0.001767726,0.001993459
07-03-1986,0.084878907,0.087022175,0.084878907,0.087022175,96185600,58.69488256,0.084930044,0.085050429,0.090567452,0.079533406,0.001554246,0.001905616
10-03-1986,0.084450267,0.085307576,0.084450267,0.084878924,75488000,56.52117404,0.084884351,0.085157592,0.090531653,0.079783531,0.001335083,0.001791509
11-03-1986,0.08530762,0.08530762,0.08402166,0.084450311,103062400,48.71816354,0.084924663,0.085329055,0.090476638,0.080181472,0.001216553,0.001676518
12-03-1986,0.084878907,0.086164866,0.084878907,0.085307558,85680000,46.15414781,0.084920305,0.085479083,0.090371801,0.080586364,0.001075625,0.00155634
13-03-1986,0.084878907,0.085736215,0.083592947,0.084878907,115964800,44.73740056,0.084916362,0.085607677,0.09027957,0.080935785,0.000952953,0.001435662
14-03-1986,0.089594126,0.09002355,0.084878931,0.084878931,384854400,53.33307071,0.085361864,0.085993466,0.090642937,0.081343994,0.001222125,0.001392955
17-03-1986,0.089165479,0.089165479,0.087022204,0.089165479,118720000,46.33940899,0.085724113,0.086379255,0.090710845,0.082047665,0.001384894,0.001391343
18-03-1986,0.092166819,0.093452779,0.088736811,0.089165469,249356800,57.77938709,0.086337704,0.086893678,0.091414224,0.082373132,0.00173606,0.001460286
19-03-1986,0.090880804,0.093452728,0.090452153,0.092166769,189884800,57.77925319,0.08677038,0.087150906,0.091969774,0.082332038,0.001888818,0.001545993
20-03-1986,0.096881993,0.101597199,0.09602469,0.09602469,904131200,74.07465224,0.087733391,0.087686761,0.094147673,0.081225848,0.002465703,0.001729935
21-03-1986,0.094738759,0.09859664,0.094310102,0.096882022,260377600,71.42939169,0.088400569,0.088094022,0.095253843,0.080934202,0.002718608,0.001927669
24-03-1986,0.09173815,0.094738732,0.09045219,0.094738732,294313600,63.49299405,0.088718433,0.088265523,0.095608904,0.080922141,0.002646408,0.002071417
25-03-1986,0.095596045,0.095596045,0.091738154,0.091738154,281075200,65.67247114,0.089373444,0.088522713,0.096519777,0.08052565,0.002867434,0.00223062
26-03-1986,0.096881993,0.09859661,0.095596039,0.095596039,222140800,66.66740556,0.090088544,0.088908539,0.097737487,0.080079591,0.003110508,0.002406598
27-03-1986,0.096881993,0.099453924,0.096881993,0.096881993,219004800,71.87565602,0.090735539,0.089358663,0.098859122,0.079858205,0.003265504,0.002578379
31-03-1986,0.096881993,0.097739307,0.09602469,0.096881993,187801600,73.01645982,0.091320916,0.089915951,0.099820719,0.080011182,0.003349725,0.002732648
01-04-1986,0.093452781,0.09688201,0.092595473,0.09688201,222723200,63.76894099,0.091523951,0.090366076,0.10004056,0.080691592,0.003103982,0.002806915
02-04-1986,0.093452781,0.093881439,0.090023547,0.093452781,325292800,64.70682356,0.091707649,0.090816202,0.100163962,0.081468442,0.002876075,0.002820747
03-04-1986,0.092595443,0.094738717,0.092166792,0.093452752,211075200,62.85804524,0.091792201,0.091116298,0.100276757,0.081955839,0.002596347,0.002775867
04-04-1986,0.09173815,0.092595458,0.091309498,0.092595458,125955200,54.09967227,0.091787053,0.091352096,0.100309357,0.082394835,0.002279212,0.002676536
07-04-1986,0.093452781,0.09431009,0.090023547,0.091738164,120131200,57.8136474,0.091945694,0.09178079,0.100240473,0.083321106,0.00214155,0.002569539
08-04-1986,0.094738759,0.095167411,0.093452793,0.093452793,193222400,55.00001159,0.0922117,0.092295214,0.100104251,0.084486178,0.002111875,0.002478006
09-04-1986,0.093024105,0.095167373,0.092166796,0.094738722,135318400,54.09840597,0.092289072,0.092681038,0.099765307,0.085596769,0.001927777,0.00236796
10-04-1986,0.093452781,0.093881439,0.092166821,0.09302413,109984000,41.66674814,0.092399901,0.093109732,0.099169685,0.087049779,0.001795768,0.002253522
11-04-1986,0.092595443,0.09431006,0.092595443,0.093452752,75667200,44.44436719,0.092418524,0.093495559,0.098174181,0.088816937,0.001603486,0.002123514
14-04-1986,0.092166819,0.093452779,0.091738161,0.09259547,84963200,51.28209014,0.092394552,0.093624194,0.097981609,0.089266779,0.001400372,0.001978886
15-04-1986,0.093881451,0.094310102,0.092166833,0.092166833,131398400,44.11775682,0.092536162,0.093859992,0.097678578,0.090041406,0.001362058,0.00185552
16-04-1986,0.096881993,0.097739307,0.093881422,0.093881422,210828800,50,0.09295005,0.094095751,0.098053863,0.090137639,0.001555878,0.001795592
17-04-1986,0.099454001,0.099882658,0.096024764,0.096882067,270099200,56.81834791,0.093569474,0.094524411,0.098855852,0.09019297,0.001895174,0.001815508
18-04-1986,0.102026641,0.102455287,0.098596628,0.099453943,247676800,62.00138002,0.094374919,0.094781643,0.100181808,0.089381478,0.002344632,0.001921333
21-04-1986,0.104169928,0.105455899,0.10245531,0.10245531,273548800,76.59652441,0.095307777,0.095253202,0.102092856,0.088413547,0.002841027,0.002105272
22-04-1986,0.102455258,0.107170463,0.101597189,0.104169875,327868800,70.58903115,0.095988489,0.095789057,0.103130079,0.088448035,0.003060781,0.002296374
23-04-1986,0.101597242,0.10416993,0.100739927,0.102455312,261475200,70.58684208,0.096522656,0.096089117,0.103874088,0.088304146,0.003129626,0.002463024
24-04-1986,0.107599095,0.108027752,0.101168518,0.101597175,458371200,79.36390932,0.097577555,0.096624972,0.105960648,0.087289296,0.00362668,0.002695755
25-04-1986,0.110599756,0.111885728,0.107599178,0.107599178,261072000,80.30188282,0.098817765,0.09731086,0.108548065,0.086073655,0.004214149,0.002999434
28-04-1986,0.109742388,0.112314308,0.108885074,0.110599691,145532800,76.92202591,0.099858205,0.09795388,0.110485059,0.0854227,0.004557998,0.003311147
29-04-1986,0.107170448,0.11059967,0.092166782,0.109742367,132697600,74.62609947,0.100554609,0.098639763,0.111626973,0.085652553,0.004570283,0.003562974
30-04-1986,0.103741266,0.108456461,0.103741266,0.107170501,137782400,66.21624954,0.1008581,0.099154187,0.112091275,0.0862171,0.004254273,0.003701234
01-05-1986,0.103741266,0.103741266,0.102026648,0.103741266,257936000,68.05551566,0.101132687,0.099711479,0.112417149,0.087005808,0.003958204,0.003752628
02-05-1986,0.104598545,0.106313162,0.103312585,0.103741242,93587200,69.86274528,0.101462769,0.100354498,0.112656417,0.088052579,0.003749521,0.003752007
05-05-1986,0.110171027,0.111456987,0.10459852,0.10459852,149340800,73.17024628,0.102292127,0.101190411,0.11378621,0.088594611,0.003987822,0.00379917
06-05-1986,0.111885674,0.114029716,0.110599703,0.110599703,218534400,72.1515186,0.103205798,0.102047756,0.115119794,0.088975718,0.00426586,0.003892508
07-05-1986,0.108027771,0.112742965,0.107170468,0.111885662,198800000,62.19530599,0.103665034,0.10279794,0.115403286,0.090192593,0.00412733,0.003939472
08-05-1986,0.113171637,0.113600294,0.108027785,0.108027785,233363200,64.77208897,0.104570424,0.103783882,0.116396241,0.091171523,0.004382097,0.004027997
09-05-1986,0.114458382,0.115315697,0.11231434,0.113171655,222499200,63.95362067,0.105512135,0.104877029,0.117192655,0.092561404,0.004634408,0.004149279
12-05-1986,0.124746092,0.125603406,0.114029741,0.114458387,400422400,74.52795276,0.10734394,0.106505993,0.120275633,0.092736353,0.005599946,0.004439413
13-05-1986,0.123460099,0.125174716,0.120888168,0.124746059,471766400,73.83255616,0.108878812,0.107984925,0.122384721,0.09358513,0.006190018,0.004789534
14-05-1986,0.126461476,0.128176094,0.123460131,0.123460131,482988800,72.00097262,0.110553352,0.1094639,0.12508637,0.093841429,0.00682121,0.005195869
15-05-1986,0.123460099,0.1268901,0.122174139,0.126461443,222544000,64.99997914,0.111782566,0.110664205,0.126730996,0.094597413,0.006998573,0.00555641
16-05-1986,0.123460099,0.124317402,0.120459522,0.123460099,319244800,66.32652627,0.112894712,0.111735877,0.128230414,0.095241341,0.007057777,0.005856683
19-05-1986,0.122174159,0.125174736,0.121745501,0.123460119,209507200,68.42098812,0.113778469,0.112636089,0.129355682,0.095916496,0.006921149,0.006069577
20-05-1986,0.121316858,0.122174172,0.117458977,0.122174172,245795200,73.03326968,0.114496411,0.113579169,0.13000608,0.097152258,0.006666842,0.00618903
21-05-1986,0.126890138,0.127747452,0.1200309,0.121316861,346729600,76.47043488,0.115676766,0.114843814,0.131281158,0.098406469,0.006836216,0.006318467
22-05-1986,0.126032799,0.128604719,0.122602787,0.126890102,220505600,74.50975915,0.116663054,0.115765499,0.132555861,0.098975136,0.006822618,0.006419297
23-05-1986,0.126890138,0.127318795,0.124746096,0.126032835,139843200,71.42881426,0.117637062,0.116580018,0.133887796,0.09927224,0.006802606,0.006495959
27-05-1986,0.126461476,0.126890133,0.124746092,0.126890133,84649600,69.31857839,0.118477483,0.117415972,0.134946816,0.099885129,0.00667521,0.006531809
28-05-1986,0.127747402,0.128604704,0.126032785,0.12646143,207132800,78.04840725,0.119360332,0.11844482,0.13585877,0.10103087,0.006601907,0.006545829
